filename class_name class_number
ILSVRC2012_val_00026837.JPEG bookshop 454
ILSVRC2012_val_00026869.JPEG coyote 272
ILSVRC2012_val_00026900.JPEG unicycle 880
ILSVRC2012_val_00026920.JPEG toyshop 865
ILSVRC2012_val_00026961.JPEG toyshop 865
ILSVRC2012_val_00026973.JPEG bookshop 454
ILSVRC2012_val_00027030.JPEG toyshop 865
ILSVRC2012_val_00027159.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00027303.JPEG butcher_shop 467
ILSVRC2012_val_00027315.JPEG wall_clock 892
ILSVRC2012_val_00027426.JPEG unicycle 880
ILSVRC2012_val_00027449.JPEG unicycle 880
ILSVRC2012_val_00027459.JPEG coyote 272
ILSVRC2012_val_00027479.JPEG cheeseburger 933
ILSVRC2012_val_00027497.JPEG timber_wolf 269
ILSVRC2012_val_00027620.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00027630.JPEG tobacco_shop 860
ILSVRC2012_val_00027641.JPEG white_wolf 270
ILSVRC2012_val_00027645.JPEG cheeseburger 933
ILSVRC2012_val_00027649.JPEG unicycle 880
ILSVRC2012_val_00027794.JPEG stopwatch 826
ILSVRC2012_val_00027886.JPEG motor_scooter 670
ILSVRC2012_val_00027951.JPEG Eskimo_dog 248
ILSVRC2012_val_00028108.JPEG motor_scooter 670
ILSVRC2012_val_00028165.JPEG white_wolf 270
ILSVRC2012_val_00028203.JPEG digital_clock 530
ILSVRC2012_val_00028264.JPEG white_wolf 270
ILSVRC2012_val_00028347.JPEG coyote 272
ILSVRC2012_val_00028481.JPEG digital_clock 530
ILSVRC2012_val_00028483.JPEG grocery_store 582
ILSVRC2012_val_00028593.JPEG timber_wolf 269
ILSVRC2012_val_00028714.JPEG unicycle 880
ILSVRC2012_val_00028722.JPEG hotdog 934
ILSVRC2012_val_00028769.JPEG analog_clock 409
ILSVRC2012_val_00028824.JPEG mountain_bike 671
ILSVRC2012_val_00028916.JPEG coyote 272
ILSVRC2012_val_00028964.JPEG cinema 498
ILSVRC2012_val_00028990.JPEG timber_wolf 269
ILSVRC2012_val_00029037.JPEG candle 470
ILSVRC2012_val_00029066.JPEG badger 362
ILSVRC2012_val_00029129.JPEG toyshop 865
ILSVRC2012_val_00029138.JPEG tricycle 870
ILSVRC2012_val_00029186.JPEG coyote 272
ILSVRC2012_val_00029194.JPEG tricycle 870
ILSVRC2012_val_00029396.JPEG tripod 872
ILSVRC2012_val_00029469.JPEG stopwatch 826
ILSVRC2012_val_00029509.JPEG mountain_bike 671
ILSVRC2012_val_00029586.JPEG tobacco_shop 860
ILSVRC2012_val_00029659.JPEG red_wolf 271
ILSVRC2012_val_00029745.JPEG toyshop 865
ILSVRC2012_val_00029769.JPEG timber_wolf 269
ILSVRC2012_val_00029773.JPEG bookshop 454
ILSVRC2012_val_00029793.JPEG tricycle 870
ILSVRC2012_val_00029825.JPEG dingo 273
ILSVRC2012_val_00029848.JPEG tricycle 870
ILSVRC2012_val_00029878.JPEG vending_machine 886
ILSVRC2012_val_00029905.JPEG tricycle 870
ILSVRC2012_val_00029958.JPEG digital_clock 530
ILSVRC2012_val_00029990.JPEG hotdog 934
ILSVRC2012_val_00029997.JPEG street_sign 919
ILSVRC2012_val_00030055.JPEG dingo 273
ILSVRC2012_val_00030070.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00030111.JPEG hotdog 934
ILSVRC2012_val_00030112.JPEG mountain_bike 671
ILSVRC2012_val_00030126.JPEG unicycle 880
ILSVRC2012_val_00030174.JPEG motor_scooter 670
ILSVRC2012_val_00030270.JPEG white_wolf 270
ILSVRC2012_val_00030330.JPEG wall_clock 892
ILSVRC2012_val_00030514.JPEG tricycle 870
ILSVRC2012_val_00030561.JPEG red_wolf 271
ILSVRC2012_val_00030613.JPEG white_wolf 270
ILSVRC2012_val_00030693.JPEG dingo 273
ILSVRC2012_val_00030711.JPEG tobacco_shop 860
ILSVRC2012_val_00030799.JPEG cheeseburger 933
ILSVRC2012_val_00030815.JPEG dingo 273
ILSVRC2012_val_00030879.JPEG tricycle 870
ILSVRC2012_val_00030892.JPEG mountain_bike 671
ILSVRC2012_val_00030973.JPEG hotdog 934
ILSVRC2012_val_00030975.JPEG confectionery 509
ILSVRC2012_val_00030987.JPEG analog_clock 409
ILSVRC2012_val_00030997.JPEG motor_scooter 670
ILSVRC2012_val_00031077.JPEG chainlink_fence 489
ILSVRC2012_val_00031197.JPEG coyote 272
ILSVRC2012_val_00031199.JPEG red_wolf 271
ILSVRC2012_val_00031241.JPEG white_wolf 270
ILSVRC2012_val_00031414.JPEG timber_wolf 269
ILSVRC2012_val_00031485.JPEG mountain_bike 671
ILSVRC2012_val_00031498.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00031526.JPEG analog_clock 409
ILSVRC2012_val_00031580.JPEG toyshop 865
ILSVRC2012_val_00031602.JPEG mountain_bike 671
ILSVRC2012_val_00031631.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00031694.JPEG stopwatch 826
ILSVRC2012_val_00031733.JPEG unicycle 880
ILSVRC2012_val_00031861.JPEG wall_clock 892
ILSVRC2012_val_00031948.JPEG soap_dispenser 804
ILSVRC2012_val_00031955.JPEG digital_clock 530
ILSVRC2012_val_00031984.JPEG cheeseburger 933
ILSVRC2012_val_00032009.JPEG mountain_bike 671
ILSVRC2012_val_00032079.JPEG unicycle 880
ILSVRC2012_val_00032136.JPEG manhole_cover 640
ILSVRC2012_val_00032179.JPEG barbershop 424
ILSVRC2012_val_00032384.JPEG hook 600
ILSVRC2012_val_00032397.JPEG tobacco_shop 860
ILSVRC2012_val_00032446.JPEG hotdog 934
ILSVRC2012_val_00032489.JPEG analog_clock 409
ILSVRC2012_val_00032568.JPEG timber_wolf 269
ILSVRC2012_val_00032583.JPEG unicycle 880
ILSVRC2012_val_00032631.JPEG cheeseburger 933
ILSVRC2012_val_00032652.JPEG dingo 273
ILSVRC2012_val_00032679.JPEG necklace 679
ILSVRC2012_val_00032720.JPEG dhole 274
ILSVRC2012_val_00032749.JPEG timber_wolf 269
ILSVRC2012_val_00032758.JPEG coyote 272
ILSVRC2012_val_00032811.JPEG cheeseburger 933
ILSVRC2012_val_00032946.JPEG analog_clock 409
ILSVRC2012_val_00032967.JPEG mountain_bike 671
ILSVRC2012_val_00033006.JPEG barbershop 424
ILSVRC2012_val_00033007.JPEG wall_clock 892
ILSVRC2012_val_00033321.JPEG moped 665
ILSVRC2012_val_00033346.JPEG bookshop 454
ILSVRC2012_val_00033429.JPEG analog_clock 409
ILSVRC2012_val_00033472.JPEG digital_watch 531
ILSVRC2012_val_00033502.JPEG digital_clock 530
ILSVRC2012_val_00033559.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00033627.JPEG digital_clock 530
ILSVRC2012_val_00033675.JPEG hotdog 934
ILSVRC2012_val_00033732.JPEG wall_clock 892
ILSVRC2012_val_00033743.JPEG dingo 273
ILSVRC2012_val_00033757.JPEG mountain_bike 671
ILSVRC2012_val_00033884.JPEG timber_wolf 269
ILSVRC2012_val_00033911.JPEG red_wolf 271
ILSVRC2012_val_00033956.JPEG moped 665
ILSVRC2012_val_00034004.JPEG bookshop 454
ILSVRC2012_val_00034037.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00034102.JPEG unicycle 880
ILSVRC2012_val_00034147.JPEG hotdog 934
ILSVRC2012_val_00034152.JPEG hotdog 934
ILSVRC2012_val_00034161.JPEG hotdog 934
ILSVRC2012_val_00034279.JPEG kit_fox 278
ILSVRC2012_val_00034303.JPEG wall_clock 892
ILSVRC2012_val_00034311.JPEG cheeseburger 933
ILSVRC2012_val_00034355.JPEG digital_clock 530
ILSVRC2012_val_00034426.JPEG digital_watch 531
ILSVRC2012_val_00034523.JPEG vault 884
ILSVRC2012_val_00034547.JPEG digital_watch 531
ILSVRC2012_val_00034569.JPEG digital_watch 531
ILSVRC2012_val_00034632.JPEG library 624
ILSVRC2012_val_00034700.JPEG bookshop 454
ILSVRC2012_val_00034729.JPEG schipperke 223
ILSVRC2012_val_00034783.JPEG tricycle 870
ILSVRC2012_val_00034856.JPEG white_wolf 270
ILSVRC2012_val_00034868.JPEG bookshop 454
ILSVRC2012_val_00034965.JPEG wall_clock 892
ILSVRC2012_val_00035077.JPEG analog_clock 409
ILSVRC2012_val_00035106.JPEG library 624
ILSVRC2012_val_00035128.JPEG digital_watch 531
ILSVRC2012_val_00035135.JPEG digital_clock 530
ILSVRC2012_val_00035144.JPEG tobacco_shop 860
ILSVRC2012_val_00035205.JPEG barbershop 424
ILSVRC2012_val_00035256.JPEG cheeseburger 933
ILSVRC2012_val_00035375.JPEG coyote 272
ILSVRC2012_val_00035392.JPEG analog_clock 409
ILSVRC2012_val_00035396.JPEG toyshop 865
ILSVRC2012_val_00035461.JPEG wall_clock 892
ILSVRC2012_val_00035525.JPEG analog_clock 409
ILSVRC2012_val_00035695.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00035733.JPEG prison 743
ILSVRC2012_val_00035744.JPEG cheeseburger 933
ILSVRC2012_val_00035747.JPEG digital_watch 531
ILSVRC2012_val_00035768.JPEG dingo 273
ILSVRC2012_val_00035908.JPEG white_wolf 270
ILSVRC2012_val_00035960.JPEG tobacco_shop 860
ILSVRC2012_val_00035993.JPEG cheeseburger 933
ILSVRC2012_val_00035998.JPEG bookshop 454
ILSVRC2012_val_00036009.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00036059.JPEG unicycle 880
ILSVRC2012_val_00036090.JPEG tricycle 870
ILSVRC2012_val_00036119.JPEG mountain_bike 671
ILSVRC2012_val_00036193.JPEG barbershop 424
ILSVRC2012_val_00036317.JPEG coyote 272
ILSVRC2012_val_00036318.JPEG wall_clock 892
ILSVRC2012_val_00036324.JPEG timber_wolf 269
ILSVRC2012_val_00036450.JPEG grey_fox 280
ILSVRC2012_val_00036464.JPEG dingo 273
ILSVRC2012_val_00036516.JPEG restaurant 762
ILSVRC2012_val_00036551.JPEG hotdog 934
ILSVRC2012_val_00036608.JPEG barbershop 424
ILSVRC2012_val_00036647.JPEG unicycle 880
ILSVRC2012_val_00036678.JPEG mountain_bike 671
ILSVRC2012_val_00036798.JPEG red_wolf 271
ILSVRC2012_val_00036806.JPEG motor_scooter 670
ILSVRC2012_val_00036897.JPEG timber_wolf 269
ILSVRC2012_val_00036903.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00036906.JPEG tricycle 870
ILSVRC2012_val_00036908.JPEG Norwegian_elkhound 174
ILSVRC2012_val_00036912.JPEG unicycle 880
ILSVRC2012_val_00036916.JPEG motor_scooter 670
ILSVRC2012_val_00036940.JPEG barbershop 424
ILSVRC2012_val_00036997.JPEG kit_fox 278
ILSVRC2012_val_00037010.JPEG white_wolf 270
ILSVRC2012_val_00037043.JPEG tricycle 870
ILSVRC2012_val_00037047.JPEG odometer 685
ILSVRC2012_val_00037060.JPEG motor_scooter 670
ILSVRC2012_val_00037118.JPEG timber_wolf 269
ILSVRC2012_val_00037275.JPEG coyote 272
ILSVRC2012_val_00037292.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00037320.JPEG motor_scooter 670
ILSVRC2012_val_00037363.JPEG basenji 253
ILSVRC2012_val_00037389.JPEG cheeseburger 933
ILSVRC2012_val_00037433.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00037438.JPEG mountain_bike 671
ILSVRC2012_val_00037582.JPEG grey_fox 280
ILSVRC2012_val_00037617.JPEG red_wolf 271
ILSVRC2012_val_00037630.JPEG timber_wolf 269
ILSVRC2012_val_00037657.JPEG barbershop 424
ILSVRC2012_val_00037658.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00037662.JPEG analog_clock 409
ILSVRC2012_val_00037716.JPEG tricycle 870
ILSVRC2012_val_00038027.JPEG tricycle 870
ILSVRC2012_val_00038239.JPEG white_wolf 270
ILSVRC2012_val_00038319.JPEG unicycle 880
ILSVRC2012_val_00038387.JPEG hotdog 934
ILSVRC2012_val_00038396.JPEG coyote 272
ILSVRC2012_val_00038399.JPEG tricycle 870
ILSVRC2012_val_00038409.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00038415.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00038473.JPEG motor_scooter 670
ILSVRC2012_val_00038489.JPEG dingo 273
ILSVRC2012_val_00038689.JPEG motor_scooter 670
ILSVRC2012_val_00038724.JPEG cheeseburger 933
ILSVRC2012_val_00038762.JPEG malinois 225
ILSVRC2012_val_00038776.JPEG stopwatch 826
ILSVRC2012_val_00038898.JPEG cheeseburger 933
ILSVRC2012_val_00038960.JPEG analog_clock 409
ILSVRC2012_val_00038986.JPEG dingo 273
ILSVRC2012_val_00039023.JPEG sliding_door 799
ILSVRC2012_val_00039177.JPEG dingo 273
ILSVRC2012_val_00039226.JPEG cheeseburger 933
ILSVRC2012_val_00039274.JPEG wall_clock 892
ILSVRC2012_val_00039358.JPEG motor_scooter 670
ILSVRC2012_val_00039361.JPEG stopwatch 826
ILSVRC2012_val_00039555.JPEG coyote 272
ILSVRC2012_val_00039590.JPEG stopwatch 826
ILSVRC2012_val_00039702.JPEG bookshop 454
ILSVRC2012_val_00039736.JPEG coyote 272
ILSVRC2012_val_00039835.JPEG digital_watch 531
ILSVRC2012_val_00039885.JPEG timber_wolf 269
ILSVRC2012_val_00039939.JPEG red_wolf 271
ILSVRC2012_val_00039950.JPEG tricycle 870
ILSVRC2012_val_00039983.JPEG cheeseburger 933
ILSVRC2012_val_00040027.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00040060.JPEG hotdog 934
ILSVRC2012_val_00040065.JPEG tricycle 870
ILSVRC2012_val_00040186.JPEG cheeseburger 933
ILSVRC2012_val_00040195.JPEG hotdog 934
ILSVRC2012_val_00040230.JPEG seashore 978
ILSVRC2012_val_00040237.JPEG mountain_bike 671
ILSVRC2012_val_00040248.JPEG tricycle 870
ILSVRC2012_val_00040256.JPEG cheeseburger 933
ILSVRC2012_val_00040337.JPEG wall_clock 892
ILSVRC2012_val_00040457.JPEG bookshop 454
ILSVRC2012_val_00040498.JPEG toyshop 865
ILSVRC2012_val_00040677.JPEG coyote 272
ILSVRC2012_val_00040727.JPEG coyote 272
ILSVRC2012_val_00040728.JPEG cheeseburger 933
ILSVRC2012_val_00040739.JPEG barbershop 424
ILSVRC2012_val_00040741.JPEG toyshop 865
ILSVRC2012_val_00040757.JPEG white_wolf 270
ILSVRC2012_val_00040807.JPEG tobacco_shop 860
ILSVRC2012_val_00040959.JPEG hotdog 934
ILSVRC2012_val_00041037.JPEG wall_clock 892
ILSVRC2012_val_00041106.JPEG tobacco_shop 860
ILSVRC2012_val_00041153.JPEG street_sign 919
ILSVRC2012_val_00041265.JPEG unicycle 880
ILSVRC2012_val_00041286.JPEG coyote 272
ILSVRC2012_val_00041307.JPEG radio 754
ILSVRC2012_val_00041317.JPEG toyshop 865
ILSVRC2012_val_00041323.JPEG cinema 498
ILSVRC2012_val_00041341.JPEG dingo 273
ILSVRC2012_val_00041461.JPEG analog_clock 409
ILSVRC2012_val_00041466.JPEG tobacco_shop 860
ILSVRC2012_val_00041483.JPEG digital_clock 530
ILSVRC2012_val_00041486.JPEG tobacco_shop 860
ILSVRC2012_val_00041513.JPEG timber_wolf 269
ILSVRC2012_val_00041530.JPEG digital_watch 531
ILSVRC2012_val_00041547.JPEG wall_clock 892
ILSVRC2012_val_00041594.JPEG tricycle 870
ILSVRC2012_val_00041601.JPEG timber_wolf 269
ILSVRC2012_val_00041613.JPEG analog_clock 409
ILSVRC2012_val_00041619.JPEG flagpole 557
ILSVRC2012_val_00041643.JPEG coyote 272
ILSVRC2012_val_00041652.JPEG digital_clock 530
ILSVRC2012_val_00041684.JPEG coyote 272
ILSVRC2012_val_00041715.JPEG wall_clock 892
ILSVRC2012_val_00041761.JPEG coyote 272
ILSVRC2012_val_00041777.JPEG dingo 273
ILSVRC2012_val_00041914.JPEG red_wolf 271
ILSVRC2012_val_00041940.JPEG tricycle 870
ILSVRC2012_val_00041959.JPEG bookshop 454
ILSVRC2012_val_00041965.JPEG tricycle 870
ILSVRC2012_val_00041991.JPEG groenendael 224
ILSVRC2012_val_00042074.JPEG unicycle 880
ILSVRC2012_val_00042098.JPEG white_wolf 270
ILSVRC2012_val_00042150.JPEG unicycle 880
ILSVRC2012_val_00042172.JPEG white_wolf 270
ILSVRC2012_val_00042298.JPEG jinrikisha 612
ILSVRC2012_val_00042316.JPEG analog_clock 409
ILSVRC2012_val_00042325.JPEG dingo 273
ILSVRC2012_val_00042357.JPEG coyote 272
ILSVRC2012_val_00042393.JPEG mountain_bike 671
ILSVRC2012_val_00042412.JPEG hotdog 934
ILSVRC2012_val_00042413.JPEG timber_wolf 269
ILSVRC2012_val_00042426.JPEG mountain_bike 671
ILSVRC2012_val_00042434.JPEG timber_wolf 269
ILSVRC2012_val_00042457.JPEG mountain_bike 671
ILSVRC2012_val_00042489.JPEG toyshop 865
ILSVRC2012_val_00042496.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00042585.JPEG digital_clock 530
ILSVRC2012_val_00042614.JPEG dingo 273
ILSVRC2012_val_00042704.JPEG hotdog 934
ILSVRC2012_val_00042706.JPEG timber_wolf 269
ILSVRC2012_val_00042731.JPEG dingo 273
ILSVRC2012_val_00042747.JPEG motor_scooter 670
ILSVRC2012_val_00042816.JPEG timber_wolf 269
ILSVRC2012_val_00042834.JPEG red_wolf 271
ILSVRC2012_val_00042902.JPEG toyshop 865
ILSVRC2012_val_00042911.JPEG digital_clock 530
ILSVRC2012_val_00042914.JPEG bottlecap 455
ILSVRC2012_val_00042997.JPEG digital_clock 530
ILSVRC2012_val_00043028.JPEG tricycle 870
ILSVRC2012_val_00043032.JPEG barbershop 424
ILSVRC2012_val_00043099.JPEG tobacco_shop 860
ILSVRC2012_val_00043140.JPEG cheeseburger 933
ILSVRC2012_val_00043207.JPEG mountain_bike 671
ILSVRC2012_val_00043259.JPEG street_sign 919
ILSVRC2012_val_00043285.JPEG digital_watch 531
ILSVRC2012_val_00043330.JPEG tobacco_shop 860
ILSVRC2012_val_00043358.JPEG cinema 498
ILSVRC2012_val_00043363.JPEG red_wolf 271
ILSVRC2012_val_00043373.JPEG motor_scooter 670
ILSVRC2012_val_00043401.JPEG white_wolf 270
ILSVRC2012_val_00043402.JPEG motor_scooter 670
ILSVRC2012_val_00043403.JPEG mountain_bike 671
ILSVRC2012_val_00043435.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00043497.JPEG wall_clock 892
ILSVRC2012_val_00043594.JPEG motor_scooter 670
ILSVRC2012_val_00043666.JPEG toyshop 865
ILSVRC2012_val_00043685.JPEG tricycle 870
ILSVRC2012_val_00043773.JPEG hotdog 934
ILSVRC2012_val_00044021.JPEG grey_fox 280
ILSVRC2012_val_00044029.JPEG digital_clock 530
ILSVRC2012_val_00044049.JPEG stopwatch 826
ILSVRC2012_val_00044080.JPEG mountain_bike 671
ILSVRC2012_val_00044168.JPEG CD_player 485
ILSVRC2012_val_00044179.JPEG washer 897
ILSVRC2012_val_00044193.JPEG barbershop 424
ILSVRC2012_val_00044254.JPEG cheeseburger 933
ILSVRC2012_val_00044418.JPEG digital_watch 531
ILSVRC2012_val_00044445.JPEG unicycle 880
ILSVRC2012_val_00044469.JPEG wall_clock 892
ILSVRC2012_val_00044488.JPEG barber_chair 423
ILSVRC2012_val_00044503.JPEG barbershop 424
ILSVRC2012_val_00044536.JPEG digital_watch 531
ILSVRC2012_val_00044560.JPEG mountain_bike 671
ILSVRC2012_val_00044575.JPEG digital_watch 531
ILSVRC2012_val_00044600.JPEG coyote 272
ILSVRC2012_val_00044620.JPEG cheeseburger 933
ILSVRC2012_val_00044655.JPEG tobacco_shop 860
ILSVRC2012_val_00044675.JPEG bookshop 454
ILSVRC2012_val_00044679.JPEG Samoyed 258
ILSVRC2012_val_00044684.JPEG red_wolf 271
ILSVRC2012_val_00044685.JPEG wall_clock 892
ILSVRC2012_val_00044732.JPEG grey_fox 280
ILSVRC2012_val_00044752.JPEG analog_clock 409
ILSVRC2012_val_00044765.JPEG dingo 273
ILSVRC2012_val_00044823.JPEG jinrikisha 612
ILSVRC2012_val_00044831.JPEG hotdog 934
ILSVRC2012_val_00044842.JPEG red_wolf 271
ILSVRC2012_val_00044847.JPEG coffee_mug 504
ILSVRC2012_val_00045083.JPEG unicycle 880
ILSVRC2012_val_00045104.JPEG bookshop 454
ILSVRC2012_val_00045152.JPEG mountain_bike 671
ILSVRC2012_val_00045153.JPEG motor_scooter 670
ILSVRC2012_val_00045158.JPEG unicycle 880
ILSVRC2012_val_00045182.JPEG motor_scooter 670
ILSVRC2012_val_00045194.JPEG thimble 855
ILSVRC2012_val_00045237.JPEG crib 520
ILSVRC2012_val_00045259.JPEG toyshop 865
ILSVRC2012_val_00045318.JPEG coyote 272
ILSVRC2012_val_00045359.JPEG motor_scooter 670
ILSVRC2012_val_00045400.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00045453.JPEG timber_wolf 269
ILSVRC2012_val_00045486.JPEG tobacco_shop 860
ILSVRC2012_val_00045504.JPEG barbershop 424
ILSVRC2012_val_00045617.JPEG digital_watch 531
ILSVRC2012_val_00045666.JPEG unicycle 880
ILSVRC2012_val_00045702.JPEG red_wolf 271
ILSVRC2012_val_00045820.JPEG analog_clock 409
ILSVRC2012_val_00045868.JPEG toyshop 865
ILSVRC2012_val_00045934.JPEG digital_watch 531
ILSVRC2012_val_00045961.JPEG timber_wolf 269
ILSVRC2012_val_00045989.JPEG barbershop 424
ILSVRC2012_val_00046023.JPEG manhole_cover 640
ILSVRC2012_val_00046034.JPEG wall_clock 892
ILSVRC2012_val_00046088.JPEG white_wolf 270
ILSVRC2012_val_00046111.JPEG cheeseburger 933
ILSVRC2012_val_00046213.JPEG Band_Aid 419
ILSVRC2012_val_00046259.JPEG moped 665
ILSVRC2012_val_00046294.JPEG tobacco_shop 860
ILSVRC2012_val_00046318.JPEG dingo 273
ILSVRC2012_val_00046337.JPEG toyshop 865
ILSVRC2012_val_00046340.JPEG coyote 272
ILSVRC2012_val_00046341.JPEG unicycle 880
ILSVRC2012_val_00046394.JPEG motor_scooter 670
ILSVRC2012_val_00046418.JPEG toyshop 865
ILSVRC2012_val_00046460.JPEG digital_clock 530
ILSVRC2012_val_00046549.JPEG mountain_bike 671
ILSVRC2012_val_00046690.JPEG bookshop 454
ILSVRC2012_val_00046789.JPEG digital_watch 531
ILSVRC2012_val_00046792.JPEG cheeseburger 933
ILSVRC2012_val_00046849.JPEG red_wolf 271
ILSVRC2012_val_00046855.JPEG motor_scooter 670
ILSVRC2012_val_00046987.JPEG mountain_bike 671
ILSVRC2012_val_00046989.JPEG timber_wolf 269
ILSVRC2012_val_00047030.JPEG digital_watch 531
ILSVRC2012_val_00047057.JPEG digital_clock 530
ILSVRC2012_val_00047198.JPEG digital_watch 531
ILSVRC2012_val_00047212.JPEG barbershop 424
ILSVRC2012_val_00047294.JPEG digital_clock 530
ILSVRC2012_val_00047336.JPEG bookshop 454
ILSVRC2012_val_00047435.JPEG timber_wolf 269
ILSVRC2012_val_00047577.JPEG cheeseburger 933
ILSVRC2012_val_00047670.JPEG dingo 273
ILSVRC2012_val_00047726.JPEG bookshop 454
ILSVRC2012_val_00047751.JPEG digital_clock 530
ILSVRC2012_val_00047767.JPEG white_wolf 270
ILSVRC2012_val_00047793.JPEG hotdog 934
ILSVRC2012_val_00047850.JPEG red_wolf 271
ILSVRC2012_val_00047973.JPEG timber_wolf 269
ILSVRC2012_val_00048162.JPEG coyote 272
ILSVRC2012_val_00048219.JPEG coyote 272
ILSVRC2012_val_00048365.JPEG cheeseburger 933
ILSVRC2012_val_00048460.JPEG unicycle 880
ILSVRC2012_val_00048471.JPEG sundial 835
ILSVRC2012_val_00048498.JPEG dingo 273
ILSVRC2012_val_00048682.JPEG digital_clock 530
ILSVRC2012_val_00048693.JPEG coyote 272
ILSVRC2012_val_00048767.JPEG tobacco_shop 860
ILSVRC2012_val_00048841.JPEG cheeseburger 933
ILSVRC2012_val_00048885.JPEG bicycle-built-for-two 444
ILSVRC2012_val_00048937.JPEG hotdog 934
ILSVRC2012_val_00048942.JPEG buckle 464
ILSVRC2012_val_00048971.JPEG dingo 273
ILSVRC2012_val_00048983.JPEG hotdog 934
ILSVRC2012_val_00048997.JPEG white_wolf 270
ILSVRC2012_val_00049001.JPEG mountain_bike 671
ILSVRC2012_val_00049026.JPEG bookshop 454
ILSVRC2012_val_00049049.JPEG wall_clock 892
ILSVRC2012_val_00049095.JPEG cheeseburger 933
ILSVRC2012_val_00049110.JPEG restaurant 762
ILSVRC2012_val_00049219.JPEG hotdog 934
ILSVRC2012_val_00049296.JPEG timber_wolf 269
ILSVRC2012_val_00049382.JPEG unicycle 880
ILSVRC2012_val_00049457.JPEG cheeseburger 933
ILSVRC2012_val_00049458.JPEG piggy_bank 719
ILSVRC2012_val_00049472.JPEG cheeseburger 933
ILSVRC2012_val_00049530.JPEG hotdog 934
ILSVRC2012_val_00049546.JPEG bell_cote 442
ILSVRC2012_val_00049567.JPEG tricycle 870
ILSVRC2012_val_00049583.JPEG tricycle 870
ILSVRC2012_val_00049641.JPEG barbershop 424
ILSVRC2012_val_00049643.JPEG coyote 272
ILSVRC2012_val_00049655.JPEG motor_scooter 670
ILSVRC2012_val_00049695.JPEG unicycle 880
ILSVRC2012_val_00049731.JPEG white_wolf 270
ILSVRC2012_val_00049749.JPEG bookshop 454
ILSVRC2012_val_00049750.JPEG mountain_bike 671
ILSVRC2012_val_00049759.JPEG digital_clock 530
ILSVRC2012_val_00049764.JPEG analog_clock 409
ILSVRC2012_val_00049816.JPEG barbershop 424
